county,precinct,office,district,party,candidate,votes
Allegheny,2110,Registered,,REP,REP,151
Allegheny,2120,Registered,,REP,REP,205
Allegheny,2130,Registered,,REP,REP,154
Allegheny,2140,Registered,,REP,REP,158
Allegheny,2150,Registered,,REP,REP,213
Allegheny,2160,Registered,,REP,REP,146
Allegheny,2170,Registered,,REP,REP,284
Allegheny,2180,Registered,,REP,REP,116
Allegheny,2190,Registered,,REP,REP,141
Allegheny,2200,Registered,,REP,REP,362
Allegheny,2210,Registered,,REP,REP,462
Allegheny,2220,Registered,,REP,REP,361
Allegheny,2230,Registered,,REP,REP,522
Allegheny,2240,Registered,,REP,REP,457
Allegheny,2250,Registered,,REP,REP,575
Allegheny,2260,Registered,,REP,REP,564
Allegheny,2270,Registered,,REP,REP,653
Allegheny,2280,Registered,,REP,REP,440
Allegheny,2290,Registered,,REP,REP,635
Allegheny,2295,Registered,,REP,REP,623
Allegheny,2300,Registered,,REP,REP,630
Allegheny,2310,Registered,,REP,REP,372
Allegheny,2320,Registered,,REP,REP,627
Allegheny,2330,Registered,,REP,REP,318
Allegheny,2340,Registered,,REP,REP,150
Allegheny,2350,Registered,,REP,REP,79
Allegheny,2360,Registered,,REP,REP,85
Allegheny,2370,Registered,,REP,REP,55
Allegheny,2380,Registered,,REP,REP,125
Allegheny,2390,Registered,,REP,REP,100
Allegheny,2400,Registered,,REP,REP,61
Allegheny,2410,Registered,,REP,REP,283
Allegheny,2420,Registered,,REP,REP,415
Allegheny,2430,Registered,,REP,REP,361
Allegheny,2440,Registered,,REP,REP,267
Allegheny,2450,Registered,,REP,REP,570
Allegheny,2460,Registered,,REP,REP,567
Allegheny,2470,Registered,,REP,REP,643
Allegheny,2480,Registered,,REP,REP,242
Allegheny,2490,Registered,,REP,REP,282
Allegheny,2500,Registered,,REP,REP,348
Allegheny,2510,Registered,,REP,REP,692
Allegheny,2520,Registered,,REP,REP,446
Allegheny,2530,Registered,,REP,REP,552
Allegheny,2540,Registered,,REP,REP,644
Allegheny,2550,Registered,,REP,REP,788
Allegheny,2560,Registered,,REP,REP,372
Allegheny,2570,Registered,,REP,REP,315
Allegheny,2580,Registered,,REP,REP,531
Allegheny,2590,Registered,,REP,REP,186
Allegheny,2600,Registered,,REP,REP,93
Allegheny,2610,Registered,,REP,REP,101
Allegheny,2620,Registered,,REP,REP,259
Allegheny,2625,Registered,,REP,REP,240
Allegheny,2630,Registered,,REP,REP,88
Allegheny,2640,Registered,,REP,REP,134
Allegheny,2660,Registered,,REP,REP,360
Allegheny,2670,Registered,,REP,REP,204
Allegheny,2680,Registered,,REP,REP,233
Allegheny,2690,Registered,,REP,REP,191
Allegheny,2700,Registered,,REP,REP,104
Allegheny,2710,Registered,,REP,REP,273
Allegheny,2720,Registered,,REP,REP,28
Allegheny,2730,Registered,,REP,REP,228
Allegheny,2740,Registered,,REP,REP,54
Allegheny,2750,Registered,,REP,REP,13
Allegheny,2760,Registered,,REP,REP,27
Allegheny,2770,Registered,,REP,REP,12
Allegheny,2780,Registered,,REP,REP,38
Allegheny,2790,Registered,,REP,REP,15
Allegheny,2800,Registered,,REP,REP,426
Allegheny,2810,Registered,,REP,REP,393
Allegheny,2820,Registered,,REP,REP,449
Allegheny,2830,Registered,,REP,REP,449
Allegheny,2840,Registered,,REP,REP,382
Allegheny,2850,Registered,,REP,REP,206
Allegheny,2860,Registered,,REP,REP,164
Allegheny,2870,Registered,,REP,REP,244
Allegheny,2880,Registered,,REP,REP,672
Allegheny,2890,Registered,,REP,REP,281
Allegheny,2900,Registered,,REP,REP,252
Allegheny,2910,Registered,,REP,REP,226
Allegheny,2920,Registered,,REP,REP,938
Allegheny,2930,Registered,,REP,REP,393
Allegheny,2940,Registered,,REP,REP,151
Allegheny,2950,Registered,,REP,REP,449
Allegheny,2960,Registered,,REP,REP,383
Allegheny,2970,Registered,,REP,REP,213
Allegheny,2980,Registered,,REP,REP,238
Allegheny,2990,Registered,,REP,REP,61
Allegheny,3000,Registered,,REP,REP,340
Allegheny,3010,Registered,,REP,REP,194
Allegheny,3020,Registered,,REP,REP,132
Allegheny,3030,Registered,,REP,REP,272
Allegheny,3040,Registered,,REP,REP,134
Allegheny,3050,Registered,,REP,REP,379
Allegheny,3060,Registered,,REP,REP,272
Allegheny,3070,Registered,,REP,REP,286
Allegheny,3080,Registered,,REP,REP,238
Allegheny,3090,Registered,,REP,REP,246
Allegheny,3100,Registered,,REP,REP,461
Allegheny,3105,Registered,,REP,REP,606
Allegheny,3110,Registered,,REP,REP,403
Allegheny,3115,Registered,,REP,REP,501
Allegheny,3120,Registered,,REP,REP,614
Allegheny,3125,Registered,,REP,REP,482
Allegheny,3130,Registered,,REP,REP,619
Allegheny,3140,Registered,,REP,REP,356
Allegheny,3150,Registered,,REP,REP,532
Allegheny,3160,Registered,,REP,REP,621
Allegheny,3170,Registered,,REP,REP,440
Allegheny,3180,Registered,,REP,REP,382
Allegheny,3190,Registered,,REP,REP,403
Allegheny,3200,Registered,,REP,REP,489
Allegheny,3210,Registered,,REP,REP,495
Allegheny,3220,Registered,,REP,REP,677
Allegheny,3230,Registered,,REP,REP,382
Allegheny,3240,Registered,,REP,REP,378
Allegheny,3250,Registered,,REP,REP,402
Allegheny,3260,Registered,,REP,REP,604
Allegheny,3270,Registered,,REP,REP,377
Allegheny,3280,Registered,,REP,REP,208
Allegheny,3290,Registered,,REP,REP,453
Allegheny,3300,Registered,,REP,REP,842
Allegheny,3310,Registered,,REP,REP,696
Allegheny,3320,Registered,,REP,REP,442
Allegheny,3330,Registered,,REP,REP,253
Allegheny,3340,Registered,,REP,REP,76
Allegheny,3350,Registered,,REP,REP,12
Allegheny,3360,Registered,,REP,REP,63
Allegheny,3370,Registered,,REP,REP,74
Allegheny,3380,Registered,,REP,REP,87
Allegheny,3390,Registered,,REP,REP,131
Allegheny,3400,Registered,,REP,REP,67
Allegheny,3410,Registered,,REP,REP,75
Allegheny,3420,Registered,,REP,REP,2
Allegheny,3430,Registered,,REP,REP,27
Allegheny,3440,Registered,,REP,REP,17
Allegheny,3450,Registered,,REP,REP,7
Allegheny,3460,Registered,,REP,REP,21
Allegheny,3470,Registered,,REP,REP,52
Allegheny,3480,Registered,,REP,REP,36
Allegheny,3490,Registered,,REP,REP,21
Allegheny,3500,Registered,,REP,REP,44
Allegheny,3510,Registered,,REP,REP,11
Allegheny,3520,Registered,,REP,REP,39
Allegheny,3530,Registered,,REP,REP,39
Allegheny,3540,Registered,,REP,REP,56
Allegheny,3550,Registered,,REP,REP,60
Allegheny,3560,Registered,,REP,REP,23
Allegheny,3570,Registered,,REP,REP,54
Allegheny,3580,Registered,,REP,REP,94
Allegheny,3590,Registered,,REP,REP,66
Allegheny,3600,Registered,,REP,REP,120
Allegheny,3610,Registered,,REP,REP,33
Allegheny,3620,Registered,,REP,REP,64
Allegheny,3630,Registered,,REP,REP,92
Allegheny,3640,Registered,,REP,REP,100
Allegheny,3650,Registered,,REP,REP,64
Allegheny,3660,Registered,,REP,REP,57
Allegheny,3670,Registered,,REP,REP,58
Allegheny,3680,Registered,,REP,REP,81
Allegheny,3690,Registered,,REP,REP,87
Allegheny,3700,Registered,,REP,REP,40
Allegheny,3710,Registered,,REP,REP,62
Allegheny,3720,Registered,,REP,REP,92
Allegheny,3730,Registered,,REP,REP,136
Allegheny,3740,Registered,,REP,REP,109
Allegheny,3750,Registered,,REP,REP,105
Allegheny,3760,Registered,,REP,REP,98
Allegheny,3770,Registered,,REP,REP,104
Allegheny,3780,Registered,,REP,REP,113
Allegheny,3790,Registered,,REP,REP,162
Allegheny,3800,Registered,,REP,REP,245
Allegheny,3810,Registered,,REP,REP,301
Allegheny,3820,Registered,,REP,REP,186
Allegheny,3830,Registered,,REP,REP,326
Allegheny,3840,Registered,,REP,REP,371
Allegheny,3850,Registered,,REP,REP,416
Allegheny,3870,Registered,,REP,REP,495
Allegheny,3880,Registered,,REP,REP,252
Allegheny,3890,Registered,,REP,REP,349
Allegheny,3900,Registered,,REP,REP,181
Allegheny,3910,Registered,,REP,REP,235
Allegheny,3920,Registered,,REP,REP,385
Allegheny,3930,Registered,,REP,REP,314
Allegheny,3950,Registered,,REP,REP,185
Allegheny,3960,Registered,,REP,REP,227
Allegheny,3970,Registered,,REP,REP,311
Allegheny,3975,Registered,,REP,REP,173
Allegheny,3980,Registered,,REP,REP,252
Allegheny,3990,Registered,,REP,REP,230
Allegheny,4000,Registered,,REP,REP,285
Allegheny,4010,Registered,,REP,REP,94
Allegheny,4020,Registered,,REP,REP,357
Allegheny,4030,Registered,,REP,REP,192
Allegheny,4040,Registered,,REP,REP,200
Allegheny,4060,Registered,,REP,REP,498
Allegheny,4070,Registered,,REP,REP,813
Allegheny,4080,Registered,,REP,REP,454
Allegheny,4090,Registered,,REP,REP,293
Allegheny,4100,Registered,,REP,REP,1057
Allegheny,4110,Registered,,REP,REP,947
Allegheny,4120,Registered,,REP,REP,516
Allegheny,4130,Registered,,REP,REP,359
Allegheny,4140,Registered,,REP,REP,836
Allegheny,4150,Registered,,REP,REP,289
Allegheny,4160,Registered,,REP,REP,610
Allegheny,4170,Registered,,REP,REP,410
Allegheny,4180,Registered,,REP,REP,319
Allegheny,4190,Registered,,REP,REP,400
Allegheny,4200,Registered,,REP,REP,182
Allegheny,4210,Registered,,REP,REP,222
Allegheny,4220,Registered,,REP,REP,274
Allegheny,4230,Registered,,REP,REP,218
Allegheny,4240,Registered,,REP,REP,480
Allegheny,4250,Registered,,REP,REP,216
Allegheny,4260,Registered,,REP,REP,371
Allegheny,4270,Registered,,REP,REP,222
Allegheny,4280,Registered,,REP,REP,262
Allegheny,4290,Registered,,REP,REP,196
Allegheny,4300,Registered,,REP,REP,202
Allegheny,4310,Registered,,REP,REP,192
Allegheny,4320,Registered,,REP,REP,213
Allegheny,4330,Registered,,REP,REP,386
Allegheny,4340,Registered,,REP,REP,264
Allegheny,4350,Registered,,REP,REP,303
Allegheny,4360,Registered,,REP,REP,324
Allegheny,4370,Registered,,REP,REP,292
Allegheny,4380,Registered,,REP,REP,270
Allegheny,4390,Registered,,REP,REP,157
Allegheny,4400,Registered,,REP,REP,353
Allegheny,4410,Registered,,REP,REP,129
Allegheny,4420,Registered,,REP,REP,253
Allegheny,4430,Registered,,REP,REP,283
Allegheny,4440,Registered,,REP,REP,266
Allegheny,4450,Registered,,REP,REP,256
Allegheny,4460,Registered,,REP,REP,244
Allegheny,4470,Registered,,REP,REP,223
Allegheny,4480,Registered,,REP,REP,285
Allegheny,4490,Registered,,REP,REP,183
Allegheny,4500,Registered,,REP,REP,111
Allegheny,4510,Registered,,REP,REP,197
Allegheny,4520,Registered,,REP,REP,208
Allegheny,4530,Registered,,REP,REP,210
Allegheny,4540,Registered,,REP,REP,154
Allegheny,4550,Registered,,REP,REP,265
Allegheny,4560,Registered,,REP,REP,287
Allegheny,4570,Registered,,REP,REP,74
Allegheny,4580,Registered,,REP,REP,80
Allegheny,4590,Registered,,REP,REP,61
Allegheny,4600,Registered,,REP,REP,42
Allegheny,4610,Registered,,REP,REP,114
Allegheny,4620,Registered,,REP,REP,68
Allegheny,4630,Registered,,REP,REP,49
Allegheny,4640,Registered,,REP,REP,71
Allegheny,4650,Registered,,REP,REP,158
Allegheny,4660,Registered,,REP,REP,150
Allegheny,4670,Registered,,REP,REP,251
Allegheny,4680,Registered,,REP,REP,163
Allegheny,4690,Registered,,REP,REP,131
Allegheny,4700,Registered,,REP,REP,102
Allegheny,4710,Registered,,REP,REP,266
Allegheny,4720,Registered,,REP,REP,139
Allegheny,4730,Registered,,REP,REP,78
Allegheny,4740,Registered,,REP,REP,62
Allegheny,4750,Registered,,REP,REP,76
Allegheny,4760,Registered,,REP,REP,35
Allegheny,4770,Registered,,REP,REP,57
Allegheny,4780,Registered,,REP,REP,77
Allegheny,4790,Registered,,REP,REP,40
Allegheny,4800,Registered,,REP,REP,49
Allegheny,4810,Registered,,REP,REP,19
Allegheny,4820,Registered,,REP,REP,32
Allegheny,4830,Registered,,REP,REP,827
Allegheny,4840,Registered,,REP,REP,855
Allegheny,4850,Registered,,REP,REP,936
Allegheny,4860,Registered,,REP,REP,372
Allegheny,4870,Registered,,REP,REP,1010
Allegheny,4880,Registered,,REP,REP,178
Allegheny,4890,Registered,,REP,REP,205
Allegheny,4900,Registered,,REP,REP,173
Allegheny,4910,Registered,,REP,REP,45
Allegheny,4920,Registered,,REP,REP,144
Allegheny,4930,Registered,,REP,REP,172
Allegheny,4940,Registered,,REP,REP,114
Allegheny,4950,Registered,,REP,REP,113
Allegheny,4960,Registered,,REP,REP,90
Allegheny,4970,Registered,,REP,REP,93
Allegheny,4980,Registered,,REP,REP,183
Allegheny,4990,Registered,,REP,REP,160
Allegheny,5000,Registered,,REP,REP,78
Allegheny,5010,Registered,,REP,REP,400
Allegheny,5020,Registered,,REP,REP,210
Allegheny,5030,Registered,,REP,REP,202
Allegheny,5040,Registered,,REP,REP,361
Allegheny,5050,Registered,,REP,REP,248
Allegheny,5060,Registered,,REP,REP,185
Allegheny,5070,Registered,,REP,REP,198
Allegheny,5080,Registered,,REP,REP,220
Allegheny,5090,Registered,,REP,REP,279
Allegheny,5100,Registered,,REP,REP,288
Allegheny,5110,Registered,,REP,REP,179
Allegheny,5120,Registered,,REP,REP,133
Allegheny,5130,Registered,,REP,REP,363
Allegheny,5140,Registered,,REP,REP,532
Allegheny,5150,Registered,,REP,REP,258
Allegheny,5160,Registered,,REP,REP,328
Allegheny,5170,Registered,,REP,REP,260
Allegheny,5180,Registered,,REP,REP,352
Allegheny,5190,Registered,,REP,REP,713
Allegheny,5200,Registered,,REP,REP,628
Allegheny,5205,Registered,,REP,REP,734
Allegheny,5210,Registered,,REP,REP,192
Allegheny,5220,Registered,,REP,REP,33
Allegheny,5230,Registered,,REP,REP,46
Allegheny,5240,Registered,,REP,REP,17
Allegheny,5250,Registered,,REP,REP,14
Allegheny,5260,Registered,,REP,REP,7
Allegheny,5270,Registered,,REP,REP,45
Allegheny,5280,Registered,,REP,REP,48
Allegheny,5290,Registered,,REP,REP,109
Allegheny,5300,Registered,,REP,REP,92
Allegheny,5310,Registered,,REP,REP,250
Allegheny,5320,Registered,,REP,REP,80
Allegheny,5330,Registered,,REP,REP,113
Allegheny,5340,Registered,,REP,REP,128
Allegheny,5350,Registered,,REP,REP,75
Allegheny,5360,Registered,,REP,REP,113
Allegheny,5370,Registered,,REP,REP,119
Allegheny,5380,Registered,,REP,REP,140
Allegheny,5390,Registered,,REP,REP,170
Allegheny,5400,Registered,,REP,REP,114
Allegheny,5410,Registered,,REP,REP,114
Allegheny,5420,Registered,,REP,REP,144
Allegheny,5430,Registered,,REP,REP,116
Allegheny,5440,Registered,,REP,REP,198
Allegheny,5450,Registered,,REP,REP,180
Allegheny,5460,Registered,,REP,REP,143
Allegheny,5470,Registered,,REP,REP,206
Allegheny,5480,Registered,,REP,REP,152
Allegheny,5490,Registered,,REP,REP,129
Allegheny,5500,Registered,,REP,REP,122
Allegheny,5510,Registered,,REP,REP,53
Allegheny,5520,Registered,,REP,REP,105
Allegheny,5530,Registered,,REP,REP,122
Allegheny,5540,Registered,,REP,REP,110
Allegheny,5550,Registered,,REP,REP,159
Allegheny,5560,Registered,,REP,REP,187
Allegheny,5570,Registered,,REP,REP,151
Allegheny,5580,Registered,,REP,REP,183
Allegheny,5590,Registered,,REP,REP,180
Allegheny,5600,Registered,,REP,REP,203
Allegheny,5610,Registered,,REP,REP,195
Allegheny,5620,Registered,,REP,REP,175
Allegheny,5630,Registered,,REP,REP,184
Allegheny,5640,Registered,,REP,REP,198
Allegheny,5650,Registered,,REP,REP,272
Allegheny,5660,Registered,,REP,REP,154
Allegheny,5670,Registered,,REP,REP,182
Allegheny,5680,Registered,,REP,REP,191
Allegheny,5690,Registered,,REP,REP,241
Allegheny,5700,Registered,,REP,REP,184
Allegheny,5710,Registered,,REP,REP,24
Allegheny,5720,Registered,,REP,REP,186
Allegheny,5724,Registered,,REP,REP,674
Allegheny,5728,Registered,,REP,REP,973
Allegheny,5730,Registered,,REP,REP,217
Allegheny,5736,Registered,,REP,REP,622
Allegheny,5740,Registered,,REP,REP,864
Allegheny,5745,Registered,,REP,REP,320
Allegheny,5750,Registered,,REP,REP,669
Allegheny,5755,Registered,,REP,REP,626
Allegheny,5760,Registered,,REP,REP,234
Allegheny,5770,Registered,,REP,REP,107
Allegheny,5780,Registered,,REP,REP,166
Allegheny,5790,Registered,,REP,REP,852
Allegheny,5800,Registered,,REP,REP,73
Allegheny,5810,Registered,,REP,REP,469
Allegheny,5820,Registered,,REP,REP,257
Allegheny,5830,Registered,,REP,REP,6
Allegheny,5840,Registered,,REP,REP,32
Allegheny,5850,Registered,,REP,REP,13
Allegheny,5860,Registered,,REP,REP,85
Allegheny,5870,Registered,,REP,REP,22
Allegheny,5880,Registered,,REP,REP,36
Allegheny,5890,Registered,,REP,REP,84
Allegheny,5900,Registered,,REP,REP,11
Allegheny,5910,Registered,,REP,REP,11
Allegheny,5920,Registered,,REP,REP,229
Allegheny,5930,Registered,,REP,REP,112
Allegheny,5940,Registered,,REP,REP,645
Allegheny,5950,Registered,,REP,REP,1050
Allegheny,5960,Registered,,REP,REP,101
Allegheny,5970,Registered,,REP,REP,88
Allegheny,5980,Registered,,REP,REP,76
Allegheny,5990,Registered,,REP,REP,91
Allegheny,6000,Registered,,REP,REP,110
Allegheny,6010,Registered,,REP,REP,313
Allegheny,6020,Registered,,REP,REP,182
Allegheny,6030,Registered,,REP,REP,287
Allegheny,6040,Registered,,REP,REP,67
Allegheny,6050,Registered,,REP,REP,59
Allegheny,6060,Registered,,REP,REP,33
Allegheny,6070,Registered,,REP,REP,4
Allegheny,6080,Registered,,REP,REP,14
Allegheny,6090,Registered,,REP,REP,5
Allegheny,6100,Registered,,REP,REP,7
Allegheny,6110,Registered,,REP,REP,7
Allegheny,6120,Registered,,REP,REP,25
Allegheny,6130,Registered,,REP,REP,7
Allegheny,6140,Registered,,REP,REP,22
Allegheny,6150,Registered,,REP,REP,141
Allegheny,6160,Registered,,REP,REP,18
Allegheny,6170,Registered,,REP,REP,9
Allegheny,6180,Registered,,REP,REP,16
Allegheny,6190,Registered,,REP,REP,10
Allegheny,6200,Registered,,REP,REP,4
Allegheny,6210,Registered,,REP,REP,5
Allegheny,6220,Registered,,REP,REP,3
Allegheny,6230,Registered,,REP,REP,12
Allegheny,6240,Registered,,REP,REP,4
Allegheny,6250,Registered,,REP,REP,112
Allegheny,6260,Registered,,REP,REP,67
Allegheny,6270,Registered,,REP,REP,82
Allegheny,6280,Registered,,REP,REP,72
Allegheny,6290,Registered,,REP,REP,40
Allegheny,6300,Registered,,REP,REP,79
Allegheny,6310,Registered,,REP,REP,211
Allegheny,6320,Registered,,REP,REP,107
Allegheny,6330,Registered,,REP,REP,175
Allegheny,6340,Registered,,REP,REP,125
Allegheny,6350,Registered,,REP,REP,133
Allegheny,6360,Registered,,REP,REP,108
Allegheny,6370,Registered,,REP,REP,114
Allegheny,6380,Registered,,REP,REP,126
Allegheny,6390,Registered,,REP,REP,184
Allegheny,6400,Registered,,REP,REP,184
Allegheny,6410,Registered,,REP,REP,166
Allegheny,6420,Registered,,REP,REP,73
Allegheny,6430,Registered,,REP,REP,93
Allegheny,6440,Registered,,REP,REP,51
Allegheny,6450,Registered,,REP,REP,75
Allegheny,6460,Registered,,REP,REP,113
Allegheny,6470,Registered,,REP,REP,111
Allegheny,6480,Registered,,REP,REP,75
Allegheny,6490,Registered,,REP,REP,49
Allegheny,6500,Registered,,REP,REP,80
Allegheny,6510,Registered,,REP,REP,83
Allegheny,6520,Registered,,REP,REP,79
Allegheny,6530,Registered,,REP,REP,74
Allegheny,6540,Registered,,REP,REP,74
Allegheny,6550,Registered,,REP,REP,49
Allegheny,6560,Registered,,REP,REP,35
Allegheny,6570,Registered,,REP,REP,57
Allegheny,6580,Registered,,REP,REP,77
Allegheny,6590,Registered,,REP,REP,67
Allegheny,6600,Registered,,REP,REP,68
Allegheny,6610,Registered,,REP,REP,75
Allegheny,6620,Registered,,REP,REP,71
Allegheny,6630,Registered,,REP,REP,36
Allegheny,6640,Registered,,REP,REP,61
Allegheny,6650,Registered,,REP,REP,79
Allegheny,6665,Registered,,REP,REP,55
Allegheny,6675,Registered,,REP,REP,73
Allegheny,6685,Registered,,REP,REP,69
Allegheny,6690,Registered,,REP,REP,45
Allegheny,6700,Registered,,REP,REP,58
Allegheny,6715,Registered,,REP,REP,67
Allegheny,6720,Registered,,REP,REP,104
Allegheny,6730,Registered,,REP,REP,105
Allegheny,6740,Registered,,REP,REP,78
Allegheny,6750,Registered,,REP,REP,73
Allegheny,6760,Registered,,REP,REP,87
Allegheny,6770,Registered,,REP,REP,37
Allegheny,6780,Registered,,REP,REP,29
Allegheny,6790,Registered,,REP,REP,43
Allegheny,6800,Registered,,REP,REP,22
Allegheny,6810,Registered,,REP,REP,20
Allegheny,6820,Registered,,REP,REP,31
Allegheny,6830,Registered,,REP,REP,22
Allegheny,6840,Registered,,REP,REP,26
Allegheny,6850,Registered,,REP,REP,55
Allegheny,6860,Registered,,REP,REP,23
Allegheny,6870,Registered,,REP,REP,19
Allegheny,6880,Registered,,REP,REP,23
Allegheny,6890,Registered,,REP,REP,31
Allegheny,6900,Registered,,REP,REP,59
Allegheny,6910,Registered,,REP,REP,91
Allegheny,6920,Registered,,REP,REP,80
Allegheny,6930,Registered,,REP,REP,55
Allegheny,6940,Registered,,REP,REP,62
Allegheny,6950,Registered,,REP,REP,78
Allegheny,6960,Registered,,REP,REP,47
Allegheny,6970,Registered,,REP,REP,48
Allegheny,6980,Registered,,REP,REP,24
Allegheny,6990,Registered,,REP,REP,11
Allegheny,7000,Registered,,REP,REP,49
Allegheny,7010,Registered,,REP,REP,28
Allegheny,7020,Registered,,REP,REP,61
Allegheny,7030,Registered,,REP,REP,19
Allegheny,7040,Registered,,REP,REP,12
Allegheny,7050,Registered,,REP,REP,5
Allegheny,7060,Registered,,REP,REP,8
Allegheny,7070,Registered,,REP,REP,9
Allegheny,7080,Registered,,REP,REP,6
Allegheny,7090,Registered,,REP,REP,8
Allegheny,7100,Registered,,REP,REP,6
Allegheny,7110,Registered,,REP,REP,7
Allegheny,7120,Registered,,REP,REP,8
Allegheny,7130,Registered,,REP,REP,11
Allegheny,7140,Registered,,REP,REP,50
Allegheny,7150,Registered,,REP,REP,14
Allegheny,7160,Registered,,REP,REP,10
Allegheny,7170,Registered,,REP,REP,13
Allegheny,7180,Registered,,REP,REP,11
Allegheny,7190,Registered,,REP,REP,9
Allegheny,7200,Registered,,REP,REP,8
Allegheny,7210,Registered,,REP,REP,16
Allegheny,7220,Registered,,REP,REP,12
Allegheny,7230,Registered,,REP,REP,11
Allegheny,7240,Registered,,REP,REP,6
Allegheny,7250,Registered,,REP,REP,14
Allegheny,7260,Registered,,REP,REP,9
Allegheny,7270,Registered,,REP,REP,13
Allegheny,7280,Registered,,REP,REP,8
Allegheny,7290,Registered,,REP,REP,7
Allegheny,7300,Registered,,REP,REP,10
Allegheny,7310,Registered,,REP,REP,6
Allegheny,7320,Registered,,REP,REP,12
Allegheny,7330,Registered,,REP,REP,11
Allegheny,7340,Registered,,REP,REP,11
Allegheny,7350,Registered,,REP,REP,33
Allegheny,7360,Registered,,REP,REP,8
Allegheny,7370,Registered,,REP,REP,12
Allegheny,7380,Registered,,REP,REP,84
Allegheny,7390,Registered,,REP,REP,161
Allegheny,7400,Registered,,REP,REP,114
Allegheny,7410,Registered,,REP,REP,71
Allegheny,7420,Registered,,REP,REP,104
Allegheny,7430,Registered,,REP,REP,124
Allegheny,7440,Registered,,REP,REP,332
Allegheny,7450,Registered,,REP,REP,92
Allegheny,7460,Registered,,REP,REP,121
Allegheny,7470,Registered,,REP,REP,95
Allegheny,7480,Registered,,REP,REP,118
Allegheny,7490,Registered,,REP,REP,70
Allegheny,7500,Registered,,REP,REP,59
Allegheny,7510,Registered,,REP,REP,112
Allegheny,7520,Registered,,REP,REP,68
Allegheny,7530,Registered,,REP,REP,89
Allegheny,7540,Registered,,REP,REP,55
Allegheny,7550,Registered,,REP,REP,100
Allegheny,7560,Registered,,REP,REP,64
Allegheny,7570,Registered,,REP,REP,85
Allegheny,7580,Registered,,REP,REP,74
Allegheny,7590,Registered,,REP,REP,79
Allegheny,7600,Registered,,REP,REP,88
Allegheny,7610,Registered,,REP,REP,63
Allegheny,7620,Registered,,REP,REP,135
Allegheny,7630,Registered,,REP,REP,101
Allegheny,7640,Registered,,REP,REP,98
Allegheny,7650,Registered,,REP,REP,110
Allegheny,7660,Registered,,REP,REP,117
Allegheny,7670,Registered,,REP,REP,93
Allegheny,7680,Registered,,REP,REP,154
Allegheny,7690,Registered,,REP,REP,92
Allegheny,7700,Registered,,REP,REP,144
Allegheny,7710,Registered,,REP,REP,162
Allegheny,7720,Registered,,REP,REP,71
Allegheny,7730,Registered,,REP,REP,114
Allegheny,7740,Registered,,REP,REP,119
Allegheny,7750,Registered,,REP,REP,94
Allegheny,7760,Registered,,REP,REP,90
Allegheny,7770,Registered,,REP,REP,62
Allegheny,7780,Registered,,REP,REP,8
Allegheny,7790,Registered,,REP,REP,76
Allegheny,7800,Registered,,REP,REP,94
Allegheny,7810,Registered,,REP,REP,86
Allegheny,7820,Registered,,REP,REP,105
Allegheny,7830,Registered,,REP,REP,91
Allegheny,7840,Registered,,REP,REP,86
Allegheny,7850,Registered,,REP,REP,97
Allegheny,7860,Registered,,REP,REP,94
Allegheny,7870,Registered,,REP,REP,20
Allegheny,7880,Registered,,REP,REP,85
Allegheny,7890,Registered,,REP,REP,104
Allegheny,7900,Registered,,REP,REP,54
Allegheny,7910,Registered,,REP,REP,24
Allegheny,7920,Registered,,REP,REP,33
Allegheny,7930,Registered,,REP,REP,42
Allegheny,7940,Registered,,REP,REP,33
Allegheny,7950,Registered,,REP,REP,1
Allegheny,7960,Registered,,REP,REP,49
Allegheny,7970,Registered,,REP,REP,34
Allegheny,7980,Registered,,REP,REP,169
Allegheny,7990,Registered,,REP,REP,268
Allegheny,8000,Registered,,REP,REP,181
Allegheny,8010,Registered,,REP,REP,61
Allegheny,8020,Registered,,REP,REP,101
Allegheny,8030,Registered,,REP,REP,83
Allegheny,8040,Registered,,REP,REP,46
Allegheny,8050,Registered,,REP,REP,11
Allegheny,8060,Registered,,REP,REP,60
Allegheny,8070,Registered,,REP,REP,49
Allegheny,8080,Registered,,REP,REP,48
Allegheny,8110,Registered,,REP,REP,39
Allegheny,8120,Registered,,REP,REP,215
Allegheny,8130,Registered,,REP,REP,139
Allegheny,8140,Registered,,REP,REP,191
Allegheny,8150,Registered,,REP,REP,142
Allegheny,8160,Registered,,REP,REP,73
Allegheny,8170,Registered,,REP,REP,75
Allegheny,8180,Registered,,REP,REP,93
Allegheny,8190,Registered,,REP,REP,108
Allegheny,8200,Registered,,REP,REP,24
Allegheny,8210,Registered,,REP,REP,6
Allegheny,8220,Registered,,REP,REP,17
Allegheny,8230,Registered,,REP,REP,186
Allegheny,8240,Registered,,REP,REP,36
Allegheny,8250,Registered,,REP,REP,65
Allegheny,8260,Registered,,REP,REP,23
Allegheny,8270,Registered,,REP,REP,81
Allegheny,8280,Registered,,REP,REP,31
Allegheny,8290,Registered,,REP,REP,63
Allegheny,8300,Registered,,REP,REP,127
Allegheny,8310,Registered,,REP,REP,165
Allegheny,8320,Registered,,REP,REP,144
Allegheny,8330,Registered,,REP,REP,117
Allegheny,8340,Registered,,REP,REP,114
Allegheny,8350,Registered,,REP,REP,133
Allegheny,8360,Registered,,REP,REP,54
Allegheny,8370,Registered,,REP,REP,152
Allegheny,8380,Registered,,REP,REP,112
Allegheny,8390,Registered,,REP,REP,121
